year,week,county,place,mean_change
2020,30,Apache County,workplaces,-31.428571428571427
2020,30,Cochise County,grocery and pharmacy,-13.142857142857142
2020,30,Cochise County,parks,-21.571428571428573
2020,30,Cochise County,residential,8.142857142857142
2020,30,Cochise County,retail and recreation,-19.571428571428573
2020,30,Cochise County,transit stations,-10.285714285714286
2020,30,Cochise County,workplaces,-26.857142857142858
2020,30,Coconino County,grocery and pharmacy,14.142857142857142
2020,30,Coconino County,parks,114.28571428571429
2020,30,Coconino County,residential,9.142857142857142
2020,30,Coconino County,retail and recreation,4
2020,30,Coconino County,transit stations,14
2020,30,Coconino County,workplaces,-26
2020,30,Gila County,grocery and pharmacy,27
2020,30,Gila County,parks,29.428571428571427
2020,30,Gila County,residential,6.6
2020,30,Gila County,retail and recreation,14.142857142857142
2020,30,Gila County,workplaces,-16.857142857142858
2020,30,Graham County,grocery and pharmacy,-8.166666666666666
2020,30,Graham County,residential,8.25
2020,30,Graham County,retail and recreation,-3.5714285714285716
2020,30,Graham County,workplaces,-26.571428571428573
2020,30,Greenlee County,workplaces,-33.4
2020,30,La Paz County,grocery and pharmacy,-44.42857142857143
2020,30,La Paz County,parks,-66.28571428571429
2020,30,La Paz County,retail and recreation,-53
2020,30,La Paz County,transit stations,-19
2020,30,La Paz County,workplaces,-41.714285714285715
2020,30,Maricopa County,grocery and pharmacy,-13.285714285714286
2020,30,Maricopa County,parks,-28.142857142857142
2020,30,Maricopa County,residential,11.857142857142858
2020,30,Maricopa County,retail and recreation,-26
2020,30,Maricopa County,transit stations,-37.57142857142857
2020,30,Maricopa County,workplaces,-37
2020,30,Mohave County,grocery and pharmacy,1.1428571428571428
2020,30,Mohave County,parks,18.428571428571427
2020,30,Mohave County,residential,5.428571428571429
2020,30,Mohave County,retail and recreation,-11.571428571428571
2020,30,Mohave County,transit stations,7.142857142857143
2020,30,Mohave County,workplaces,-23.857142857142858
2020,30,Navajo County,grocery and pharmacy,23.285714285714285
2020,30,Navajo County,parks,153.16666666666666
2020,30,Navajo County,residential,8.571428571428571
2020,30,Navajo County,retail and recreation,18.571428571428573
2020,30,Navajo County,transit stations,8.571428571428571
2020,30,Navajo County,workplaces,-22
2020,30,Pima County,grocery and pharmacy,-15.714285714285714
2020,30,Pima County,parks,-29.285714285714285
2020,30,Pima County,residential,10.857142857142858
2020,30,Pima County,retail and recreation,-25.857142857142858
2020,30,Pima County,transit stations,-32.285714285714285
2020,30,Pima County,workplaces,-33
2020,30,Pinal County,grocery and pharmacy,-13.714285714285714
2020,30,Pinal County,parks,-44
2020,30,Pinal County,residential,8.857142857142858
2020,30,Pinal County,retail and recreation,-20.428571428571427
2020,30,Pinal County,transit stations,-20.571428571428573
2020,30,Pinal County,workplaces,-34
2020,30,Santa Cruz County,grocery and pharmacy,-39.857142857142854
2020,30,Santa Cruz County,parks,-16
2020,30,Santa Cruz County,residential,12.8
2020,30,Santa Cruz County,retail and recreation,-35.857142857142854
2020,30,Santa Cruz County,transit stations,-40
2020,30,Santa Cruz County,workplaces,-34.285714285714285
2020,30,Yavapai County,grocery and pharmacy,8
2020,30,Yavapai County,parks,31
2020,30,Yavapai County,residential,6.428571428571429
2020,30,Yavapai County,retail and recreation,-5.714285714285714
2020,30,Yavapai County,transit stations,11.428571428571429
2020,30,Yavapai County,workplaces,-23.142857142857142
2020,30,Yuma County,grocery and pharmacy,-28.857142857142858
2020,30,Yuma County,parks,-48.57142857142857
2020,30,Yuma County,residential,9.428571428571429
2020,30,Yuma County,retail and recreation,-35.285714285714285
2020,30,Yuma County,transit stations,-38.285714285714285
2020,30,Yuma County,workplaces,-38
2020,31,Apache County,grocery and pharmacy,-2
2020,31,Apache County,parks,80.83333333333333
2020,31,Apache County,residential,8.2
2020,31,Apache County,retail and recreation,-18.857142857142858
2020,31,Apache County,transit stations,-19
2020,31,Apache County,workplaces,-30.857142857142858
2020,31,Cochise County,grocery and pharmacy,-11.142857142857142
2020,31,Cochise County,parks,-19.714285714285715
2020,31,Cochise County,residential,6.857142857142857
2020,31,Cochise County,retail and recreation,-17
2020,31,Cochise County,transit stations,-8.428571428571429
2020,31,Cochise County,workplaces,-26.714285714285715
2020,31,Coconino County,grocery and pharmacy,16.142857142857142
2020,31,Coconino County,parks,114.14285714285714
2020,31,Coconino County,residential,8.428571428571429
2020,31,Coconino County,retail and recreation,7.285714285714286
2020,31,Coconino County,transit stations,19.714285714285715
2020,31,Coconino County,workplaces,-26.857142857142858
2020,31,Gila County,grocery and pharmacy,38.285714285714285
2020,31,Gila County,parks,46
2020,31,Gila County,residential,6
2020,31,Gila County,retail and recreation,15.428571428571429
2020,31,Gila County,workplaces,-17.285714285714285
2020,31,Graham County,grocery and pharmacy,-5.833333333333333
2020,31,Graham County,residential,7.75
2020,31,Graham County,retail and recreation,-3.4285714285714284
2020,31,Graham County,workplaces,-26.857142857142858
2020,31,Greenlee County,workplaces,-39.4
2020,31,La Paz County,grocery and pharmacy,-44.857142857142854
2020,31,La Paz County,parks,-73.14285714285714
2020,31,La Paz County,retail and recreation,-52.57142857142857
2020,31,La Paz County,transit stations,-19
2020,31,La Paz County,workplaces,-42.57142857142857
2020,31,Maricopa County,grocery and pharmacy,-12.285714285714286
2020,31,Maricopa County,parks,-32
2020,31,Maricopa County,residential,11.714285714285714
2020,31,Maricopa County,retail and recreation,-25.285714285714285
2020,31,Maricopa County,transit stations,-37.142857142857146
2020,31,Maricopa County,workplaces,-37.714285714285715
2020,31,Mohave County,grocery and pharmacy,1.1428571428571428
2020,31,Mohave County,parks,0.2857142857142857
2020,31,Mohave County,residential,5.571428571428571
2020,31,Mohave County,retail and recreation,-10
2020,31,Mohave County,transit stations,6.428571428571429
2020,31,Mohave County,workplaces,-24
2020,31,Navajo County,grocery and pharmacy,25.857142857142858
2020,31,Navajo County,parks,148.14285714285714
2020,31,Navajo County,residential,7.285714285714286
2020,31,Navajo County,retail and recreation,24.571428571428573
2020,31,Navajo County,transit stations,11.285714285714286
2020,31,Navajo County,workplaces,-20.428571428571427
2020,31,Pima County,grocery and pharmacy,-13.857142857142858
2020,31,Pima County,parks,-32.857142857142854
2020,31,Pima County,residential,10
2020,31,Pima County,retail and recreation,-24.857142857142858
2020,31,Pima County,transit stations,-29.285714285714285
2020,31,Pima County,workplaces,-33.42857142857143
2020,31,Pinal County,grocery and pharmacy,-13.285714285714286
2020,31,Pinal County,parks,-48.714285714285715
2020,31,Pinal County,residential,8.428571428571429
2020,31,Pinal County,retail and recreation,-19.714285714285715
2020,31,Pinal County,transit stations,-21
2020,31,Pinal County,workplaces,-34.285714285714285
2020,31,Santa Cruz County,grocery and pharmacy,-36.714285714285715
2020,31,Santa Cruz County,parks,-15.142857142857142
2020,31,Santa Cruz County,residential,10.8
2020,31,Santa Cruz County,retail and recreation,-38.285714285714285
2020,31,Santa Cruz County,transit stations,-36.714285714285715
2020,31,Santa Cruz County,workplaces,-34.714285714285715
2020,31,Yavapai County,grocery and pharmacy,9.285714285714286
2020,31,Yavapai County,parks,22.714285714285715
2020,31,Yavapai County,residential,6
2020,31,Yavapai County,retail and recreation,-5.571428571428571
2020,31,Yavapai County,transit stations,12.142857142857142
2020,31,Yavapai County,workplaces,-23.714285714285715
2020,31,Yuma County,grocery and pharmacy,-28.142857142857142
2020,31,Yuma County,parks,-51.57142857142857
2020,31,Yuma County,residential,9
2020,31,Yuma County,retail and recreation,-34
2020,31,Yuma County,transit stations,-37.57142857142857
2020,31,Yuma County,workplaces,-37.57142857142857
2020,32,Apache County,grocery and pharmacy,1.1428571428571428
2020,32,Apache County,parks,82
2020,32,Apache County,residential,8.2
2020,32,Apache County,retail and recreation,-16.285714285714285
2020,32,Apache County,transit stations,-23
2020,32,Apache County,workplaces,-27.571428571428573
2020,32,Cochise County,grocery and pharmacy,-10.142857142857142
2020,32,Cochise County,parks,-16.285714285714285
2020,32,Cochise County,residential,6.571428571428571
2020,32,Cochise County,retail and recreation,-19.428571428571427
2020,32,Cochise County,transit stations,-12.571428571428571
2020,32,Cochise County,workplaces,-26.571428571428573
2020,32,Coconino County,grocery and pharmacy,17.142857142857142
2020,32,Coconino County,parks,107.71428571428571
2020,32,Coconino County,residential,7.857142857142857
2020,32,Coconino County,retail and recreation,6.571428571428571
2020,32,Coconino County,transit stations,19.571428571428573
2020,32,Coconino County,workplaces,-25.571428571428573
2020,32,Gila County,grocery and pharmacy,33.142857142857146
2020,32,Gila County,parks,56.57142857142857
2020,32,Gila County,residential,6.2
2020,32,Gila County,retail and recreation,12.142857142857142
2020,32,Gila County,workplaces,-18.571428571428573
2020,32,Graham County,grocery and pharmacy,-6.166666666666667
2020,32,Graham County,residential,7.5
2020,32,Graham County,retail and recreation,-1.8571428571428572
2020,32,Graham County,workplaces,-25.142857142857142
2020,32,Greenlee County,workplaces,-34.6
2020,32,La Paz County,grocery and pharmacy,-45.142857142857146
2020,32,La Paz County,parks,-70.71428571428571
2020,32,La Paz County,retail and recreation,-54.42857142857143
2020,32,La Paz County,transit stations,-20
2020,32,La Paz County,workplaces,-42.57142857142857
2020,32,Maricopa County,grocery and pharmacy,-13.428571428571429
2020,32,Maricopa County,parks,-29.428571428571427
2020,32,Maricopa County,residential,11.571428571428571
2020,32,Maricopa County,retail and recreation,-26.142857142857142
2020,32,Maricopa County,transit stations,-37.285714285714285
2020,32,Maricopa County,workplaces,-37
2020,32,Mohave County,grocery and pharmacy,-0.5714285714285714
2020,32,Mohave County,parks,17.428571428571427
2020,32,Mohave County,residential,5.142857142857143
2020,32,Mohave County,retail and recreation,-11.428571428571429
2020,32,Mohave County,transit stations,8.285714285714286
2020,32,Mohave County,workplaces,-23.142857142857142
2020,32,Navajo County,grocery and pharmacy,22
2020,32,Navajo County,parks,145.28571428571428
2020,32,Navajo County,residential,6.714285714285714
2020,32,Navajo County,retail and recreation,17.857142857142858
2020,32,Navajo County,transit stations,12.714285714285714
2020,32,Navajo County,workplaces,-19.714285714285715
2020,32,Pima County,grocery and pharmacy,-14.142857142857142
2020,32,Pima County,parks,-32.285714285714285
2020,32,Pima County,residential,9.857142857142858
2020,32,Pima County,retail and recreation,-26.142857142857142
2020,32,Pima County,transit stations,-31.714285714285715
2020,32,Pima County,workplaces,-33
2020,32,Pinal County,grocery and pharmacy,-15.428571428571429
2020,32,Pinal County,parks,-47.57142857142857
2020,32,Pinal County,residential,8.428571428571429
2020,32,Pinal County,retail and recreation,-22.857142857142858
2020,32,Pinal County,transit stations,-21
2020,32,Pinal County,workplaces,-34
2020,32,Santa Cruz County,grocery and pharmacy,-34.857142857142854
2020,32,Santa Cruz County,parks,-26.571428571428573
2020,32,Santa Cruz County,residential,11.8
2020,32,Santa Cruz County,retail and recreation,-40.285714285714285
2020,32,Santa Cruz County,transit stations,-44
2020,32,Santa Cruz County,workplaces,-33.42857142857143
2020,32,Yavapai County,grocery and pharmacy,7
2020,32,Yavapai County,parks,24.142857142857142
2020,32,Yavapai County,residential,5.714285714285714
2020,32,Yavapai County,retail and recreation,-8.428571428571429
2020,32,Yavapai County,transit stations,11
2020,32,Yavapai County,workplaces,-23.857142857142858
2020,32,Yuma County,grocery and pharmacy,-29.142857142857142
2020,32,Yuma County,parks,-49.142857142857146
2020,32,Yuma County,residential,8.714285714285714
2020,32,Yuma County,retail and recreation,-35.142857142857146
2020,32,Yuma County,transit stations,-36.714285714285715
2020,32,Yuma County,workplaces,-37
2020,33,Apache County,grocery and pharmacy,-1.4
2020,33,Apache County,parks,115
2020,33,Apache County,residential,8.8
2020,33,Apache County,retail and recreation,-13
2020,33,Apache County,transit stations,-24.6
2020,33,Apache County,workplaces,-26.571428571428573
2020,33,Cochise County,grocery and pharmacy,-10
2020,33,Cochise County,parks,-19
2020,33,Cochise County,residential,6.285714285714286
2020,33,Cochise County,retail and recreation,-19.714285714285715
2020,33,Cochise County,transit stations,-12
2020,33,Cochise County,workplaces,-25.571428571428573
2020,33,Coconino County,grocery and pharmacy,15.666666666666666
2020,33,Coconino County,parks,103.2
2020,33,Coconino County,residential,8.285714285714286
2020,33,Coconino County,retail and recreation,3.5714285714285716
2020,33,Coconino County,transit stations,19.8
2020,33,Coconino County,workplaces,-24.857142857142858
2020,33,Gila County,grocery and pharmacy,35.2
2020,33,Gila County,parks,48.8
2020,33,Gila County,residential,5.6
2020,33,Gila County,retail and recreation,13.8
2020,33,Gila County,workplaces,-19.428571428571427
2020,33,Graham County,grocery and pharmacy,-12.5
2020,33,Graham County,residential,7.5
2020,33,Graham County,retail and recreation,-3
2020,33,Graham County,workplaces,-23.4
2020,33,Greenlee County,workplaces,-36.666666666666664
2020,33,La Paz County,grocery and pharmacy,-46.6
2020,33,La Paz County,parks,-69.8
2020,33,La Paz County,retail and recreation,-52.8
2020,33,La Paz County,transit stations,-19.714285714285715
2020,33,La Paz County,workplaces,-44.4
2020,33,Maricopa County,grocery and pharmacy,-14.714285714285714
2020,33,Maricopa County,parks,-34.57142857142857
2020,33,Maricopa County,residential,11.571428571428571
