year,name,sex,count
2005,Arnav,M,179
2005,Rhys,M,177
2005,Tim,M,84
2005,Karan,M,63
2005,Vishal,M,52
2005,Bergen,M,23
2005,Avram,M,20
2005,Sarah,M,18
2005,Alyssa,M,17
2005,Eri,M,16
2005,Ed,M,12
2005,Sara,M,10
2005,Adriana,M,5
2006,Sarah,F,11157
2006,Alyssa,F,10177
2006,Sara,F,4406
2006,Adriana,F,3095
2006,Aliyah,F,1452
2006,Hayley,F,1076
2006,Kristina,F,797
2006,Elsie,F,308
2006,Tina,F,283
2006,Ali,F,241
2006,Christian,F,240
2006,Alex,F,234
2006,Kendyl,F,197
2006,Kaiden,F,113
2006,Kristi,F,79
2006,Tanner,F,71
2006,Alexander,F,51
2006,Daniel,F,47
2006,Spencer,F,43
2006,Lee,F,28
2006,Ethan,F,26
2006,Brandon,F,23
2006,Sean,F,21
2006,Rhys,F,20
2006,Thomas,F,17
2006,Justin,F,16
2006,Nicholas,F,16
2006,Bergen,F,13
2006,Nolan,F,8
2006,Dane,F,7
2006,Alan,F,6
2006,Paul,F,6
2006,Ethan,M,20518
2006,Daniel,M,20070
2006,Alexander,M,18230
2006,Nicholas,M,15670
2006,Christian,M,14481
2006,Brandon,M,12681
2006,Justin,M,9970
2006,Thomas,M,9510
2006,Alex,M,6670
2006,Sean,M,6640
2006,Alan,M,3474
2006,Paul,M,3029
2006,Edward,M,2869
2006,Tanner,M,2867
2006,Nolan,M,2838
2006,Spencer,M,2186
2006,Kaiden,M,1409
2006,Gary,M,870
2006,Orlando,M,853
2006,Ali,M,827
2006,Dane,M,762
2006,Lee,M,391
2006,Nick,M,250
2006,Rhys,M,205
2006,Arnav,M,199
2006,Tim,M,78
2006,Vishal,M,51
2006,Karan,M,41
2006,Bergen,M,24
2006,Sarah,M,17
2006,Eri,M,13
2006,Ed,M,12
2006,Avram,M,11
2006,Alyssa,M,9
2006,Sara,M,8
2006,Adriana,M,6
2006,Aliyah,M,6
2006,Kendyl,M,6
2007,Alyssa,F,11269
2007,Sarah,F,9997
2007,Sara,F,4022
2007,Adriana,F,2926
2007,Aliyah,F,1610
2007,Hayley,F,1110
2007,Kristina,F,725
2007,Elsie,F,317
2007,Tina,F,254
2007,Ali,F,244
2007,Christian,F,217
2007,Alex,F,191
2007,Kendyl,F,184
2007,Kaiden,F,96
2007,Tanner,F,76
2007,Kristi,F,48
2007,Spencer,F,46
2007,Rhys,F,41
2007,Alexander,F,38
2007,Daniel,F,30
2007,Lee,F,22
2007,Bergen,F,20
2007,Ethan,F,17
2007,Justin,F,16
2007,Nolan,F,15
2007,Nicholas,F,14
2007,Brandon,F,13
2007,Sean,F,10
2007,Alan,F,8
2007,Dane,F,8
2007,Thomas,F,8
2007,Edward,F,7
2007,Ethan,M,21033
2007,Daniel,M,20257
2007,Alexander,M,18141
2007,Nicholas,M,14361
2007,Christian,M,14059
2007,Brandon,M,12140
2007,Justin,M,10045
2007,Thomas,M,8929
2007,Alex,M,6274
2007,Sean,M,6239
2007,Alan,M,3249
2007,Nolan,M,3170
2007,Edward,M,2823
2007,Paul,M,2768
2007,Tanner,M,2731
2007,Spencer,M,2365
2007,Kaiden,M,1747
2007,Dane,M,949
2007,Orlando,M,860
2007,Ali,M,783
2007,Gary,M,779
2007,Lee,M,381
2007,Rhys,M,262
2007,Nick,M,226
2007,Arnav,M,205
2007,Tim,M,77
2007,Vishal,M,44
2007,Karan,M,38
2007,Avram,M,23
2007,Bergen,M,21
2007,Alyssa,M,17
2007,Sarah,M,13
2007,Ed,M,12
2007,Adriana,M,8
2007,Eri,M,7
2007,Kendyl,M,5
2007,Sara,M,5
2008,Alyssa,F,9646
2008,Sarah,F,9048
2008,Sara,F,3594
2008,Adriana,F,2728
2008,Aliyah,F,1754
2008,Hayley,F,851
2008,Kristina,F,636
2008,Elsie,F,403
2008,Ali,F,320
2008,Kendyl,F,231
2008,Tina,F,222
2008,Christian,F,197
2008,Alex,F,168
2008,Kaiden,F,105
2008,Tanner,F,62
2008,Kristi,F,55
2008,Spencer,F,52
2008,Daniel,F,50
2008,Alexander,F,44
2008,Ethan,F,36
2008,Rhys,F,33
2008,Sean,F,27
2008,Justin,F,21
2008,Nicholas,F,21
2008,Lee,F,17
2008,Bergen,F,16
2008,Brandon,F,14
2008,Nolan,F,10
2008,Dane,F,6
2008,Eri,F,6
2008,Ethan,M,20219
2008,Daniel,M,19015
2008,Alexander,M,18703
2008,Christian,M,13061
2008,Nicholas,M,12526
2008,Brandon,M,11477
2008,Justin,M,9362
2008,Thomas,M,8361
2008,Sean,M,5467
2008,Alex,M,5397
2008,Nolan,M,3150
2008,Alan,M,3027
2008,Edward,M,2793
2008,Paul,M,2554
2008,Tanner,M,2419
2008,Kaiden,M,2106
2008,Spencer,M,2091
2008,Dane,M,918
2008,Ali,M,742
2008,Orlando,M,697
2008,Gary,M,679
2008,Lee,M,360
2008,Rhys,M,359
2008,Nick,M,236
2008,Arnav,M,203
2008,Tim,M,70
2008,Vishal,M,40
2008,Karan,M,35
2008,Bergen,M,22
2008,Avram,M,19
2008,Sarah,M,17
2008,Alyssa,M,14
2008,Eri,M,14
2008,Ed,M,9
2008,Sara,M,7
2008,Kendyl,M,6
2009,Alyssa,F,7973
2009,Sarah,F,7784
2009,Sara,F,3043
2009,Adriana,F,2571
2009,Aliyah,F,1990
2009,Hayley,F,756
2009,Kristina,F,591
2009,Elsie,F,426
2009,Ali,F,284
2009,Kendyl,F,250
2009,Tina,F,214
2009,Christian,F,188
2009,Alex,F,174
2009,Kaiden,F,120
2009,Kristi,F,55
2009,Tanner,F,43
2009,Daniel,F,40
2009,Spencer,F,38
2009,Alexander,F,34
2009,Lee,F,29
2009,Bergen,F,25
2009,Ethan,F,24
2009,Rhys,F,23
2009,Nicholas,F,18
2009,Justin,F,16
2009,Sean,F,13
2009,Thomas,F,13
2009,Brandon,F,11
2009,Nolan,F,9
2009,Alan,F,7
2009,Dane,F,7
2009,Ethan,M,19849
2009,Alexander,M,18244
2009,Daniel,M,17552
2009,Christian,M,12646
2009,Nicholas,M,10854
2009,Brandon,M,9843
2009,Justin,M,8624
2009,Thomas,M,7724
2009,Alex,M,5170
2009,Sean,M,4337
2009,Nolan,M,3437
2009,Edward,M,2983
2009,Alan,M,2846
2009,Tanner,M,2453
2009,Paul,M,2427
2009,Kaiden,M,2304
2009,Spencer,M,1695
2009,Dane,M,818
2009,Ali,M,817
2009,Orlando,M,719
2009,Gary,M,611
2009,Rhys,M,456
2009,Lee,M,374
2009,Arnav,M,241
2009,Nick,M,197
2009,Tim,M,69
2009,Karan,M,47
2009,Avram,M,25
2009,Bergen,M,21
2009,Vishal,M,18
2009,Ed,M,15
2009,Eri,M,14
2009,Sarah,M,12
2009,Alyssa,M,7
2009,Kendyl,M,5
2010,Alyssa,F,6992
2010,Sarah,F,6338
2010,Sara,F,2636
2010,Adriana,F,2463
2010,Aliyah,F,2160
2010,Hayley,F,723
2010,Kristina,F,501
2010,Elsie,F,460
2010,Ali,F,387
2010,Kendyl,F,230
2010,Alex,F,172
2010,Tina,F,161
2010,Christian,F,157
2010,Kaiden,F,89
2010,Spencer,F,57
2010,Tanner,F,54
2010,Alexander,F,43
2010,Rhys,F,42
2010,Lee,F,31
2010,Daniel,F,30
2010,Kristi,F,30
2010,Ethan,F,19
2010,Bergen,F,15
2010,Brandon,F,14
2010,Nolan,F,12
2010,Justin,F,11
2010,Nicholas,F,11
2010,Sean,F,11
2010,Thomas,F,11
2010,Eri,F,6
2010,Dane,F,5
2010,Ethan,M,18008
2010,Alexander,M,16759
2010,Daniel,M,15853
2010,Christian,M,11108
2010,Nicholas,M,9649
2010,Brandon,M,8547
2010,Justin,M,7849
2010,Thomas,M,7129
2010,Alex,M,4437
2010,Sean,M,3743
2010,Nolan,M,3689
2010,Edward,M,2904
2010,Alan,M,2513
2010,Kaiden,M,2355
2010,Tanner,M,2135
2010,Paul,M,2128
2010,Spencer,M,1554
2010,Ali,M,849
2010,Dane,M,684
2010,Orlando,M,633
2010,Rhys,M,550
2010,Gary,M,547
2010,Lee,M,353
2010,Arnav,M,216
2010,Nick,M,176
2010,Tim,M,65
2010,Karan,M,33
2010,Vishal,M,19
2010,Avram,M,17
2010,Ed,M,14
2010,Bergen,M,11
2010,Eri,M,11
2010,Alyssa,M,7
2010,Aliyah,M,6
2010,Kendyl,M,6
2010,Sara,M,5
2010,Sarah,M,5
2011,Alyssa,F,6020
2011,Sarah,F,5562
2011,Sara,F,2393
2011,Adriana,F,2322
2011,Aliyah,F,2301
2011,Hayley,F,728
2011,Elsie,F,620
2011,Kristina,F,438
2011,Ali,F,390
2011,Kendyl,F,260
2011,Tina,F,175
2011,Alex,F,168
2011,Christian,F,167
2011,Spencer,F,100
2011,Kaiden,F,91
2011,Tanner,F,55
2011,Rhys,F,39
2011,Alexander,F,34
2011,Kristi,F,29
2011,Daniel,F,25
2011,Ethan,F,22
2011,Lee,F,20
2011,Brandon,F,16
2011,Nolan,F,16
2011,Nicholas,F,15
2011,Justin,F,13
2011,Bergen,F,12
2011,Eri,F,10
2011,Thomas,F,10
2011,Alan,F,9
2011,Sean,F,9
2011,Ethan,M,16691
2011,Alexander,M,15708
2011,Daniel,M,15295
2011,Christian,M,10319
2011,Nicholas,M,8597
2011,Brandon,M,7818
2011,Justin,M,7118
2011,Thomas,M,6923
2011,Nolan,M,4168
2011,Alex,M,4039
2011,Sean,M,3187
2011,Edward,M,2668
2011,Kaiden,M,2406
2011,Alan,M,2340
2011,Tanner,M,2137
2011,Paul,M,2074
2011,Spencer,M,1584
2011,Ali,M,801
2011,Dane,M,574
2011,Orlando,M,544
2011,Rhys,M,539
2011,Gary,M,527
2011,Lee,M,353
2011,Arnav,M,249
2011,Nick,M,154
2011,Tim,M,48
2011,Karan,M,28
2011,Avram,M,22
2011,Vishal,M,18
2011,Bergen,M,13
2011,Ed,M,9
2011,Kendyl,M,8
2011,Alyssa,M,5
2011,Eri,M,5
2011,Sarah,M,5
2012,Sarah,F,5199
2012,Alyssa,F,5089
2012,Aliyah,F,2260
2012,Sara,F,2259
2012,Adriana,F,2150
2012,Elsie,F,786
2012,Hayley,F,678
2012,Kristina,F,409
2012,Ali,F,306
2012,Kendyl,F,263
2012,Tina,F,178
2012,Spencer,F,145
2012,Christian,F,141
2012,Alex,F,132
2012,Kaiden,F,106
2012,Tanner,F,58
2012,Rhys,F,39
2012,Alexander,F,28
2012,Kristi,F,25
2012,Ethan,F,22
2012,Lee,F,22
2012,Daniel,F,19
2012,Bergen,F,17
2012,Justin,F,16
2012,Brandon,F,15
2012,Sean,F,14
2012,Alan,F,12
2012,Nolan,F,12
2012,Eri,F,10
2012,Thomas,F,10
2012,Nicholas,F,8
2012,Ethan,M,17686
2012,Alexander,M,15241
2012,Daniel,M,14294
2012,Christian,M,9627
2012,Nicholas,M,7738
2012,Brandon,M,7033
2012,Thomas,M,6847
2012,Justin,M,5900
2012,Nolan,M,4426
2012,Alex,M,3863
2012,Sean,M,2774
2012,Kaiden,M,2670
2012,Edward,M,2594
2012,Alan,M,2284
2012,Tanner,M,2180
2012,Paul,M,1954
2012,Spencer,M,1535
2012,Ali,M,871
2012,Orlando,M,590
2012,Rhys,M,576
2012,Dane,M,573
2012,Gary,M,492
2012,Lee,M,356
2012,Arnav,M,243
2012,Nick,M,157
2012,Tim,M,41
2012,Karan,M,34
2012,Avram,M,25
2012,Vishal,M,14
2012,Bergen,M,11
2012,Eri,M,11
2012,Kendyl,M,7
2012,Sarah,M,6
2013,Sarah,F,4706
2013,Alyssa,F,4206
2013,Aliyah,F,2113
2013,Adriana,F,2097
2013,Sara,F,2090
2013,Elsie,F,857
2013,Hayley,F,546
2013,Kristina,F,356
2013,Ali,F,251
2013,Kendyl,F,236
2013,Spencer,F,179
2013,Tina,F,147
2013,Alex,F,146
2013,Christian,F,135
2013,Kaiden,F,88
2013,Tanner,F,63
2013,Alexander,F,30
2013,Daniel,F,29
2013,Lee,F,29
2013,Rhys,F,26
2013,Kristi,F,20
2013,Ethan,F,17
2013,Bergen,F,15
2013,Nolan,F,14
2013,Sean,F,14
2013,Nicholas,F,13
2013,Justin,F,10
2013,Alan,F,9
2013,Brandon,F,8
2013,Thomas,F,8
2013,Eri,F,5
2013,Ethan,M,16251
2013,Alexander,M,14914
2013,Daniel,M,14308
2013,Christian,M,9337
2013,Nicholas,M,7144
2013,Thomas,M,6794
2013,Brandon,M,6229
2013,Justin,M,4872
2013,Nolan,M,4744
2013,Alex,M,3552
2013,Kaiden,M,3108
2013,Edward,M,2709
2013,Alan,M,2606
2013,Sean,M,2201
2013,Tanner,M,2049
2013,Paul,M,2035
2013,Spencer,M,1457
2013,Ali,M,901
2013,Rhys,M,560
2013,Dane,M,482
2013,Orlando,M,471
2013,Gary,M,445
2013,Lee,M,361
2013,Arnav,M,229
2013,Nick,M,174
2013,Tim,M,51
2013,Karan,M,30
2013,Avram,M,20
2013,Vishal,M,18
2013,Eri,M,8
2013,Bergen,M,7
2013,Ed,M,7
2013,Kendyl,M,7
2013,Adriana,M,5
2013,Alyssa,M,5
2013,Sarah,M,5
2014,Sarah,F,4710
2014,Alyssa,F,3839
2014,Sara,F,1971
2014,Aliyah,F,1969
2014,Adriana,F,1874
2014,Elsie,F,1005
2014,Hayley,F,597
2014,Kristina,F,360
2014,Ali,F,240
2014,Kendyl,F,221
2014,Spencer,F,203
2014,Alex,F,160
2014,Tina,F,152
2014,Christian,F,134
2014,Kaiden,F,83
2014,Tanner,F,59
2014,Alexander,F,33
2014,Rhys,F,30
2014,Kristi,F,27
2014,Daniel,F,25
2014,Lee,F,23
2014,Nolan,F,20
2014,Ethan,F,19
2014,Bergen,F,12
2014,Nicholas,F,12
2014,Alan,F,9
2014,Eri,F,7
2014,Thomas,F,6
2014,Edward,F,5
2014,Justin,F,5
2014,Ethan,M,15736
2014,Alexander,M,15431
2014,Daniel,M,13947
2014,Christian,M,8464
2014,Thomas,M,7035
2014,Nicholas,M,6776
2014,Brandon,M,5843
2014,Nolan,M,5208
2014,Justin,M,4029
2014,Kaiden,M,3265
2014,Alex,M,3186
2014,Edward,M,2590
2014,Alan,M,2497
2014,Sean,M,2124
2014,Paul,M,2003
2014,Tanner,M,1861
2014,Spencer,M,1519
2014,Ali,M,1009
2014,Rhys,M,580
2014,Gary,M,493
2014,Orlando,M,491
2014,Dane,M,423
2014,Lee,M,349
2014,Arnav,M,242
2014,Nick,M,157
2014,Tim,M,75
2014,Karan,M,19
2014,Avram,M,16
2014,Vishal,M,16
2014,Bergen,M,13
2014,Adriana,M,8
2014,Alyssa,M,8
2014,Sara,M,7
2014,Ed,M,6
2014,Kendyl,M,6
2015,Sarah,F,4527
2015,Alyssa,F,3254
2015,Sara,F,1977
2015,Aliyah,F,1970
2015,Adriana,F,1733
2015,Elsie,F,848
2015,Hayley,F,566
2015,Kristina,F,379
2015,Spencer,F,239
2015,Ali,F,190
2015,Alex,F,187
2015,Kendyl,F,182
2015,Tina,F,157
2015,Christian,F,125
2015,Tanner,F,69
2015,Kaiden,F,66
2015,Kristi,F,24
2015,Lee,F,24
2015,Alexander,F,22
2015,Rhys,F,22
2015,Bergen,F,21
2015,Daniel,F,20
2015,Ethan,F,18
2015,Nolan,F,18
2015,Alan,F,13
2015,Eri,F,11
2015,Thomas,F,10
2015,Brandon,F,8
2015,Nicholas,F,7
2015,Sean,F,7
2015,Dane,F,5
2015,Justin,F,5
2015,Ethan,M,15090
2015,Alexander,M,14567
2015,Daniel,M,13524
2015,Christian,M,8204
2015,Thomas,M,7192
2015,Nicholas,M,6249
2015,Nolan,M,5737
2015,Brandon,M,5121
2015,Justin,M,3719
2015,Alex,M,3105
2015,Kaiden,M,3026
2015,Edward,M,2600
2015,Alan,M,2486
2015,Paul,M,2027
2015,Sean,M,1889
2015,Tanner,M,1713
2015,Spencer,M,1433
2015,Ali,M,1061
2015,Rhys,M,560
2015,Gary,M,479
2015,Orlando,M,437
2015,Dane,M,424
2015,Lee,M,374
2015,Nick,M,152
2015,Arnav,M,103
2015,Tim,M,61
2015,Avram,M,29
2015,Karan,M,23
2015,Vishal,M,14
2015,Bergen,M,11
2015,Sarah,M,10
2015,Eri,M,9
2015,Ed,M,8
2015,Kendyl,M,6
2015,Aliyah,M,5
2016,Sarah,F,4421
2016,Alyssa,F,2676
2016,Sara,F,2037
2016,Aliyah,F,2005
2016,Adriana,F,1497
2016,Elsie,F,980
2016,Hayley,F,478
2016,Kristina,F,316
2016,Spencer,F,245
2016,Alex,F,176
2016,Kendyl,F,157
2016,Ali,F,153
2016,Tina,F,121
2016,Christian,F,104
2016,Kaiden,F,55
2016,Tanner,F,55
2016,Lee,F,33
2016,Daniel,F,25
2016,Kristi,F,25
2016,Nolan,F,23
2016,Rhys,F,22
2016,Alexander,F,18
2016,Ethan,F,14
2016,Bergen,F,12
2016,Thomas,F,10
2016,Dane,F,6
2016,Justin,F,6
2016,Nicholas,F,6
2016,Sean,F,6
2016,Alan,F,5
2016,Eri,F,5
2016,Ethan,M,13839
2016,Alexander,M,13430
2016,Daniel,M,12970
2016,Christian,M,7654
2016,Thomas,M,7360
2016,Nicholas,M,5757
2016,Nolan,M,5631
2016,Brandon,M,4097
2016,Justin,M,3562
2016,Kaiden,M,2895
2016,Alex,M,2844
2016,Alan,M,2630
2016,Edward,M,2513
2016,Paul,M,1937
2016,Sean,M,1666
2016,Tanner,M,1605
2016,Spencer,M,1369
2016,Ali,M,1087
2016,Rhys,M,612
2016,Gary,M,443
2016,Orlando,M,430
2016,Lee,M,388
2016,Dane,M,353
2016,Nick,M,175
2016,Arnav,M,126
2016,Tim,M,68
2016,Avram,M,25
2016,Karan,M,17
2016,Vishal,M,15
2016,Sarah,M,9
2016,Bergen,M,8
2016,Ed,M,8
2016,Kendyl,M,5
2017,Sarah,F,4031
2017,Alyssa,F,2238
2017,Aliyah,F,1911
2017,Sara,F,1885
2017,Adriana,F,1397
2017,Elsie,F,1090
2017,Hayley,F,495
2017,Kristina,F,271
2017,Spencer,F,267
2017,Alex,F,189
2017,Tina,F,146
2017,Ali,F,116
2017,Kendyl,F,94
2017,Christian,F,91
2017,Tanner,F,51
2017,Kaiden,F,43
2017,Rhys,F,30
2017,Nolan,F,28
2017,Kristi,F,26
2017,Alexander,F,21
2017,Lee,F,21
2017,Daniel,F,14
2017,Thomas,F,11
2017,Bergen,F,10
2017,Ethan,F,9
2017,Brandon,F,8
2017,Nicholas,F,6
2017,Alan,F,5
2017,Alexander,M,12553
2017,Ethan,M,12462
2017,Daniel,M,11723
2017,Thomas,M,7171
2017,Christian,M,7006
2017,Nolan,M,5396
2017,Nicholas,M,5358
2017,Brandon,M,3490
2017,Justin,M,3145
2017,Kaiden,M,2814
2017,Alex,M,2600
2017,Alan,M,2441
2017,Edward,M,2324
2017,Paul,M,1693
2017,Sean,M,1477
2017,Tanner,M,1330
2017,Spencer,M,1208
2017,Ali,M,1116
2017,Rhys,M,617
2017,Gary,M,406
2017,Orlando,M,392
2017,Lee,M,369
2017,Dane,M,313
2017,Nick,M,147
2017,Arnav,M,92
2017,Tim,M,52
2017,Avram,M,21
2017,Karan,M,16
2017,Vishal,M,8
2017,Bergen,M,7
2017,Ed,M,7
2017,Sarah,M,6
2017,Aliyah,M,5
2017,Kendyl,M,5
2018,Sarah,F,3767
2018,Alyssa,F,1875
2018,Aliyah,F,1772
2018,Sara,F,1711
2018,Adriana,F,1349
2018,Elsie,F,1188
2018,Hayley,F,470
2018,Spencer,F,247
2018,Kristina,F,231
2018,Alex,F,170
2018,Tina,F,124
2018,Ali,F,110
2018,Kendyl,F,86
2018,Christian,F,83
2018,Tanner,F,52
2018,Kaiden,F,42
2018,Rhys,F,31
2018,Nolan,F,29
2018,Lee,F,26
2018,Alexander,F,20
2018,Kristi,F,20
2018,Daniel,F,19
2018,Ethan,F,12
2018,Thomas,F,7
2018,Brandon,F,6
2018,Alan,F,5
2018,Bergen,F,5
2018,Eri,F,5
2018,Sean,F,5
2018,Alexander,M,12075
2018,Ethan,M,11910
2018,Daniel,M,11265
2018,Thomas,M,6820
2018,Christian,M,6552
2018,Nolan,M,5624
2018,Nicholas,M,4827
2018,Brandon,M,3203
2018,Kaiden,M,2854
2018,Justin,M,2798
2018,Alex,M,2517
2018,Edward,M,2282
2018,Alan,M,2249
2018,Paul,M,1632
2018,Sean,M,1321
2018,Tanner,M,1140
2018,Spencer,M,1111
2018,Ali,M,1093
2018,Rhys,M,627
2018,Orlando,M,379
2018,Gary,M,371
2018,Lee,M,351
2018,Dane,M,314
2018,Nick,M,123
2018,Arnav,M,75
2018,Tim,M,57
2018,Avram,M,19
2018,Karan,M,18
2018,Bergen,M,12
2018,Ed,M,11
2018,Eri,M,7
2018,Kendyl,M,6
2018,Davlat,M,5
2019,Sarah,F,3311
2019,Sara,F,1740
2019,Alyssa,F,1693
2019,Aliyah,F,1673
2019,Elsie,F,1286
2019,Adriana,F,1284
2019,Hayley,F,414
2019,Spencer,F,242
2019,Kristina,F,213
2019,Alex,F,151
2019,Ali,F,127
2019,Tina,F,100
2019,Kendyl,F,93
2019,Christian,F,72
2019,Tanner,F,44
2019,Rhys,F,37
2019,Kaiden,F,36
2019,Nolan,F,36
2019,Alexander,F,23
2019,Kristi,F,22
2019,Lee,F,20
2019,Daniel,F,17
2019,Ethan,F,13
2019,Bergen,F,12
2019,Nicholas,F,8
2019,Justin,F,7
2019,Brandon,F,6
2019,Dane,F,5
2019,Eri,F,5
2019,Alexander,M,11293
2019,Ethan,M,11283
2019,Daniel,M,10553
2019,Thomas,M,6638
2019,Christian,M,5759
2019,Nolan,M,5392
2019,Nicholas,M,4626
2019,Brandon,M,2679
2019,Kaiden,M,2643
2019,Justin,M,2534
2019,Alex,M,2389
2019,Alan,M,2139
2019,Edward,M,2048
2019,Paul,M,1505
2019,Sean,M,1124
2019,Ali,M,1069
2019,Spencer,M,1035
2019,Tanner,M,1014
2019,Rhys,M,691
2019,Orlando,M,334
2019,Gary,M,302
2019,Lee,M,295
2019,Dane,M,252
2019,Nick,M,138
2019,Arnav,M,76
2019,Tim,M,57
2019,Avram,M,24
2019,Karan,M,16
2019,Ed,M,9
2019,Eri,M,9
2019,Bergen,M,7
2019,Kendyl,M,6
2019,Aliyah,M,5
2020,Sarah,F,3054
2020,Sara,F,1571
2020,Aliyah,F,1520
2020,Alyssa,F,1465
2020,Elsie,F,1267
2020,Adriana,F,1059
2020,Hayley,F,421
2020,Spencer,F,238
2020,Alex,F,170
2020,Kristina,F,169
2020,Ali,F,92
2020,Tina,F,84
2020,Kendyl,F,62
2020,Christian,F,47
2020,Tanner,F,44
2020,Rhys,F,38
2020,Kaiden,F,32
2020,Lee,F,28
2020,Nolan,F,28
2020,Daniel,F,19
2020,Eri,F,14
2020,Kristi,F,11
2020,Bergen,F,10
2020,Alexander,F,9
2020,Ethan,F,9
2020,Sean,F,8
2020,Thomas,F,8
2020,Alexander,M,10224
2020,Ethan,M,9521
2020,Daniel,M,9477
2020,Thomas,M,6427
2020,Nolan,M,5188
2020,Christian,M,5076
2020,Nicholas,M,4050
2020,Kaiden,M,2611
2020,Brandon,M,2299
2020,Justin,M,2296
2020,Alex,M,2111
2020,Alan,M,1964
2020,Edward,M,1946
2020,Paul,M,1397
2020,Spencer,M,1044
2020,Ali,M,1013
2020,Tanner,M,979
2020,Sean,M,962
2020,Rhys,M,708
2020,Lee,M,312
2020,Orlando,M,305
2020,Gary,M,288
2020,Dane,M,272
2020,Nick,M,120
2020,Arnav,M,59
2020,Tim,M,32
2020,Avram,M,22
2020,Bergen,M,14
2020,Karan,M,12
2020,Eri,M,11
2020,Sarah,M,8
2020,Kendyl,M,7
2020,Vishal,M,6
2020,Adriana,M,5
2021,Sarah,F,2825
2021,Sara,F,1507
2021,Aliyah,F,1421
2021,Elsie,F,1335
2021,Alyssa,F,1291
2021,Adriana,F,968
2021,Hayley,F,405
2021,Spencer,F,239
2021,Kristina,F,170
2021,Alex,F,129
2021,Ali,F,103
2021,Tina,F,82
2021,Kendyl,F,62
2021,Rhys,F,54
2021,Tanner,F,51
2021,Christian,F,47
2021,Nolan,F,34
2021,Eri,F,30
2021,Alexander,F,21
2021,Kaiden,F,20
2021,Lee,F,15
2021,Daniel,F,12
2021,Ethan,F,12
2021,Bergen,F,9
2021,Kristi,F,9
2021,Thomas,F,5
2021,Alexander,M,9344
2021,Daniel,M,9066
2021,Ethan,M,8804
2021,Thomas,M,6642
2021,Nolan,M,5319
2021,Christian,M,4589
2021,Nicholas,M,3824
2021,Kaiden,M,2362
2021,Justin,M,2148
2021,Brandon,M,2117
2021,Alex,M,1945
2021,Alan,M,1918
2021,Edward,M,1739
2021,Paul,M,1370
2021,Spencer,M,1038
2021,Ali,M,955
2021,Tanner,M,899
2021,Sean,M,888
2021,Rhys,M,748
2021,Lee,M,375
2021,Orlando,M,333
2021,Dane,M,278
2021,Gary,M,252
2021,Nick,M,131
2021,Tim,M,42
2021,Arnav,M,38
2021,Avram,M,25
2021,Karan,M,16
2021,Bergen,M,12
2021,Ed,M,8
2021,Sara,M,6
